repository,file_path,language,extension,loc,size_bytes
scikit-learn,sklearn/utils/_tags.py,Python,.py,234,10029
scikit-learn,sklearn/utils/_param_validation.py,Python,.py,698,28604
scikit-learn,sklearn/utils/_mask.py,Python,.py,143,5004
scikit-learn,sklearn/utils/_indexing.py,Python,.py,576,24036
scikit-learn,sklearn/utils/validation.py,Python,.py,2555,112248
scikit-learn,sklearn/utils/tests/test_deprecation.py,Python,.py,68,2262
scikit-learn,sklearn/utils/tests/test_set_output.py,Python,.py,344,16107
scikit-learn,sklearn/utils/tests/test_pprint.py,Python,.py,606,27769
scikit-learn,sklearn/utils/tests/test_arrayfuncs.py,Python,.py,29,1361
scikit-learn,sklearn/utils/tests/test_weight_vector.py,Python,.py,20,665
scikit-learn,sklearn/utils/tests/test_metaestimators.py,Python,.py,47,2107
scikit-learn,sklearn/utils/tests/test_bitset.py,Python,.py,55,2008
scikit-learn,sklearn/utils/tests/test_seq_dataset.py,Python,.py,147,6051
scikit-learn,sklearn/utils/tests/test_plotting.py,Python,.py,484,20323
scikit-learn,sklearn/utils/tests/test_stats.py,Python,.py,469,20497
scikit-learn,sklearn/utils/tests/test_response.py,Python,.py,394,16662
scikit-learn,sklearn/utils/tests/test_validation.py,Python,.py,2156,88056
scikit-learn,sklearn/utils/tests/test_sparse.py,Python,.py,67,2930
scikit-learn,sklearn/utils/tests/test_missing.py,Python,.py,24,709
scikit-learn,sklearn/utils/tests/test_tags.py,Python,.py,122,4801
scikit-learn,sklearn/utils/tests/test_mask.py,Python,.py,14,537
scikit-learn,sklearn/utils/tests/test_sorting.py,Python,.py,53,2226
scikit-learn,sklearn/utils/tests/test_optimize.py,Python,.py,203,8351
scikit-learn,sklearn/utils/tests/test_show_versions.py,Python,.py,30,1036
scikit-learn,sklearn/utils/tests/test_chunking.py,Python,.py,61,2371
scikit-learn,sklearn/utils/tests/test_shortest_path.py,Python,.py,44,1846
scikit-learn,sklearn/utils/tests/test_cython_blas.py,Python,.py,186,6709
scikit-learn,sklearn/utils/tests/test_fast_dict.py,Python,.py,35,1355
scikit-learn,sklearn/utils/tests/test_arpack.py,Python,.py,12,489
scikit-learn,sklearn/utils/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/utils/tests/test_param_validation.py,Python,.py,647,24474
scikit-learn,sklearn/utils/tests/test_class_weight.py,Python,.py,273,12957
scikit-learn,sklearn/utils/tests/test_indexing.py,Python,.py,587,25574
scikit-learn,sklearn/utils/tests/test_estimator_checks.py,Python,.py,1472,63256
scikit-learn,sklearn/utils/tests/test_bunch.py,Python,.py,24,813
scikit-learn,sklearn/utils/tests/test_multiclass.py,Python,.py,581,23777
scikit-learn,sklearn/utils/tests/test_parallel.py,Python,.py,157,7589
scikit-learn,sklearn/utils/tests/test_array_api.py,Python,.py,802,35663
scikit-learn,sklearn/utils/tests/test_fixes.py,Python,.py,181,6501
scikit-learn,sklearn/utils/tests/test_sparsefuncs.py,Python,.py,940,37643
scikit-learn,sklearn/utils/tests/test_encode.py,Python,.py,189,8257
scikit-learn,sklearn/utils/tests/test_mocking.py,Python,.py,163,5895
scikit-learn,sklearn/utils/tests/test_murmurhash.py,Python,.py,50,2516
scikit-learn,sklearn/utils/tests/test_user_interface.py,Python,.py,56,1772
scikit-learn,sklearn/utils/tests/test_unique.py,Python,.py,40,1820
scikit-learn,sklearn/utils/tests/test_graph.py,Python,.py,60,3047
scikit-learn,sklearn/utils/tests/test_extmath.py,Python,.py,963,41119
scikit-learn,sklearn/utils/tests/test_typedefs.py,Python,.py,22,735
scikit-learn,sklearn/utils/tests/test_random.py,Python,.py,148,7149
scikit-learn,sklearn/utils/tests/test_dataframe.py,Python,.py,44,1740
scikit-learn,sklearn/utils/tests/test_testing.py,Python,.py,946,33390
scikit-learn,sklearn/utils/_repr_html/params.py,Python,.py,104,4521
scikit-learn,sklearn/utils/_repr_html/__init__.py,Python,.py,2,79
scikit-learn,sklearn/utils/_repr_html/features.py,Python,.py,65,2413
scikit-learn,sklearn/utils/_repr_html/estimator.js,JavaScript,.js,148,6117
scikit-learn,sklearn/utils/_repr_html/common.py,Python,.py,64,2654
scikit-learn,sklearn/utils/_repr_html/fitted_attributes.py,Python,.py,136,5177
scikit-learn,sklearn/utils/_repr_html/estimator.py,Python,.py,504,21097
scikit-learn,sklearn/utils/_repr_html/base.py,Python,.py,138,6412
scikit-learn,sklearn/utils/_repr_html/tests/test_features.py,Python,.py,215,8346
scikit-learn,sklearn/utils/_repr_html/tests/test_estimator.py,Python,.py,507,22022
scikit-learn,sklearn/utils/_repr_html/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/utils/_repr_html/tests/test_js.py,Python,.py,147,5918
scikit-learn,sklearn/utils/_repr_html/tests/test_params.py,Python,.py,195,7905
scikit-learn,sklearn/utils/_repr_html/tests/test_attributes.py,Python,.py,165,5803
scikit-learn,sklearn/utils/_test_common/__init__.py,Python,.py,2,79
scikit-learn,sklearn/utils/_test_common/instance_generator.py,Python,.py,1360,55206
scikit-learn,sklearn/utils/src/MurmurHash3.h,C/C++,.h,28,1155
scikit-learn,sklearn/utils/src/MurmurHash3.cpp,C++,.cpp,246,7968
scikit-learn,sklearn/covariance/_graph_lasso.py,Python,.py,974,40794
scikit-learn,sklearn/covariance/_empirical_covariance.py,Python,.py,341,13972
scikit-learn,sklearn/covariance/_shrunk_covariance.py,Python,.py,692,29370
scikit-learn,sklearn/covariance/_elliptic_envelope.py,Python,.py,215,9097
scikit-learn,sklearn/covariance/__init__.py,Python,.py,46,1278
scikit-learn,sklearn/covariance/_robust_covariance.py,Python,.py,802,36429
scikit-learn,sklearn/covariance/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/covariance/tests/test_covariance.py,Python,.py,494,22422
scikit-learn,sklearn/covariance/tests/test_robust_covariance.py,Python,.py,168,7516
scikit-learn,sklearn/covariance/tests/test_graphical_lasso.py,Python,.py,287,11455
scikit-learn,sklearn/covariance/tests/test_elliptic_envelope.py,Python,.py,45,1587
scikit-learn,sklearn/neural_network/_base.py,Python,.py,215,7983
scikit-learn,sklearn/neural_network/_rbm.py,Python,.py,360,14998
scikit-learn,sklearn/neural_network/__init__.py,Python,.py,6,320
scikit-learn,sklearn/neural_network/_stochastic_optimizers.py,Python,.py,229,8838
scikit-learn,sklearn/neural_network/_multilayer_perceptron.py,Python,.py,1497,66188
scikit-learn,sklearn/neural_network/tests/test_mlp.py,Python,.py,929,36960
scikit-learn,sklearn/neural_network/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/neural_network/tests/test_rbm.py,Python,.py,194,7979
scikit-learn,sklearn/neural_network/tests/test_base.py,Python,.py,41,1566
scikit-learn,sklearn/neural_network/tests/test_stochastic_optimizers.py,Python,.py,89,4137
scikit-learn,sklearn/feature_selection/_base.py,Python,.py,237,9799
scikit-learn,sklearn/feature_selection/_variance_threshold.py,Python,.py,111,4688
scikit-learn,sklearn/feature_selection/__init__.py,Python,.py,49,1316
scikit-learn,sklearn/feature_selection/_rfe.py,Python,.py,837,37175
scikit-learn,sklearn/feature_selection/_from_model.py,Python,.py,435,19084
scikit-learn,sklearn/feature_selection/_mutual_info.py,Python,.py,485,20016
scikit-learn,sklearn/feature_selection/_univariate_selection.py,Python,.py,934,40796
scikit-learn,sklearn/feature_selection/_sequential.py,Python,.py,307,13974
scikit-learn,sklearn/feature_selection/tests/test_variance_threshold.py,Python,.py,58,2640
scikit-learn,sklearn/feature_selection/tests/test_rfe.py,Python,.py,619,25995
scikit-learn,sklearn/feature_selection/tests/test_from_model.py,Python,.py,564,23585
scikit-learn,sklearn/feature_selection/tests/test_sequential.py,Python,.py,263,10906
scikit-learn,sklearn/feature_selection/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/feature_selection/tests/test_feature_select.py,Python,.py,877,32507
scikit-learn,sklearn/feature_selection/tests/test_chi2.py,Python,.py,72,3139
scikit-learn,sklearn/feature_selection/tests/test_base.py,Python,.py,117,4832
scikit-learn,sklearn/feature_selection/tests/test_mutual_info.py,Python,.py,213,9852
scikit-learn,sklearn/inspection/_partial_dependence.py,Python,.py,654,33197
scikit-learn,sklearn/inspection/__init__.py,Python,.py,13,557
scikit-learn,sklearn/inspection/_permutation_importance.py,Python,.py,266,11432
scikit-learn,sklearn/inspection/_pd_utils.py,Python,.py,57,2218
scikit-learn,sklearn/inspection/_plot/__init__.py,Python,.py,2,79
scikit-learn,sklearn/inspection/_plot/decision_boundary.py,Python,.py,720,34615
scikit-learn,sklearn/inspection/_plot/partial_dependence.py,Python,.py,1293,61407
scikit-learn,sklearn/inspection/_plot/tests/test_plot_partial_dependence.py,Python,.py,1142,41212
scikit-learn,sklearn/inspection/_plot/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/inspection/_plot/tests/test_boundary_decision_display.py,Python,.py,891,35309
scikit-learn,sklearn/inspection/tests/test_partial_dependence.py,Python,.py,1107,43663
scikit-learn,sklearn/inspection/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/inspection/tests/test_pd_utils.py,Python,.py,38,1637
scikit-learn,sklearn/inspection/tests/test_permutation_importance.py,Python,.py,453,20285
scikit-learn,sklearn/svm/_base.py,Python,.py,1132,44790
scikit-learn,sklearn/svm/_bounds.py,Python,.py,79,3483
scikit-learn,sklearn/svm/__init__.py,Python,.py,25,509
scikit-learn,sklearn/svm/_classes.py,Python,.py,1476,68141
scikit-learn,sklearn/svm/tests/test_sparse.py,Python,.py,426,16238
scikit-learn,sklearn/svm/tests/test_bounds.py,Python,.py,110,5103
scikit-learn,sklearn/svm/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/svm/tests/test_svm.py,Python,.py,1261,52936
scikit-learn,sklearn/svm/src/newrand/newrand.h,C/C++,.h,52,1840
scikit-learn,sklearn/svm/src/liblinear/linear.cpp,C++,.cpp,2725,63015
scikit-learn,sklearn/svm/src/liblinear/linear.h,C/C++,.h,69,2458
scikit-learn,sklearn/svm/src/liblinear/liblinear_helper.c,C,.c,202,6380
scikit-learn,sklearn/svm/src/liblinear/_cython_blas_helpers.h,C/C++,.h,13,458
scikit-learn,sklearn/svm/src/liblinear/tron.h,C/C++,.h,30,768
scikit-learn,sklearn/svm/src/liblinear/tron.cpp,C++,.cpp,190,4952
scikit-learn,sklearn/svm/src/libsvm/libsvm_sparse_helper.c,C,.c,405,13247
scikit-learn,sklearn/svm/src/libsvm/libsvm_template.cpp,C++,.cpp,6,173
scikit-learn,sklearn/svm/src/libsvm/_svm_cython_blas_helpers.h,C/C++,.h,7,217
scikit-learn,sklearn/svm/src/libsvm/svm.h,C/C++,.h,136,6262
scikit-learn,sklearn/svm/src/libsvm/libsvm_helper.c,C,.c,371,11718
scikit-learn,sklearn/svm/src/libsvm/svm.cpp,C++,.cpp,2845,69309
scikit-learn,sklearn/manifold/_classical_mds.py,Python,.py,157,6381
scikit-learn,sklearn/manifold/_locally_linear.py,Python,.py,734,30945
scikit-learn,sklearn/manifold/_t_sne.py,Python,.py,987,43913
scikit-learn,sklearn/manifold/__init__.py,Python,.py,24,735
scikit-learn,sklearn/manifold/_isomap.py,Python,.py,366,15833
scikit-learn,sklearn/manifold/_mds.py,Python,.py,676,30244
scikit-learn,sklearn/manifold/_spectral_embedding.py,Python,.py,675,30431
scikit-learn,sklearn/manifold/tests/test_isomap.py,Python,.py,276,12050
scikit-learn,sklearn/manifold/tests/test_mds.py,Python,.py,229,9503
scikit-learn,sklearn/manifold/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/manifold/tests/test_t_sne.py,Python,.py,979,37630
scikit-learn,sklearn/manifold/tests/test_spectral_embedding.py,Python,.py,484,19994
scikit-learn,sklearn/manifold/tests/test_classical_mds.py,Python,.py,45,1980
scikit-learn,sklearn/manifold/tests/test_locally_linear.py,Python,.py,136,5772
scikit-learn,sklearn/mixture/_base.py,Python,.py,515,21158
scikit-learn,sklearn/mixture/__init__.py,Python,.py,6,306
scikit-learn,sklearn/mixture/_bayesian_mixture.py,Python,.py,725,33394
scikit-learn,sklearn/mixture/_gaussian_mixture.py,Python,.py,815,35904
scikit-learn,sklearn/mixture/tests/test_mixture.py,Python,.py,26,1178
scikit-learn,sklearn/mixture/tests/test_bayesian_mixture.py,Python,.py,389,17040
scikit-learn,sklearn/mixture/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/mixture/tests/test_gaussian_mixture.py,Python,.py,1417,56034
scikit-learn,sklearn/preprocessing/_data.py,Python,.py,3105,130762
scikit-learn,sklearn/preprocessing/_target_encoder.py,Python,.py,587,27090
scikit-learn,sklearn/preprocessing/_encoders.py,Python,.py,1425,68455
scikit-learn,sklearn/preprocessing/__init__.py,Python,.py,65,1671
scikit-learn,sklearn/preprocessing/_discretization.py,Python,.py,439,20409
scikit-learn,sklearn/preprocessing/_polynomial.py,Python,.py,1097,50999
scikit-learn,sklearn/preprocessing/_label.py,Python,.py,878,35348
scikit-learn,sklearn/preprocessing/_function_transformer.py,Python,.py,371,16964
scikit-learn,sklearn/preprocessing/tests/test_common.py,Python,.py,166,6820
scikit-learn,sklearn/preprocessing/tests/test_label.py,Python,.py,783,32738
scikit-learn,sklearn/preprocessing/tests/test_encoders.py,Python,.py,2001,83790
scikit-learn,sklearn/preprocessing/tests/test_function_transformer.py,Python,.py,462,19273
scikit-learn,sklearn/preprocessing/tests/test_polynomial.py,Python,.py,1229,47552
scikit-learn,sklearn/preprocessing/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/preprocessing/tests/test_discretization.py,Python,.py,587,21133
scikit-learn,sklearn/preprocessing/tests/test_data.py,Python,.py,2416,109055
scikit-learn,sklearn/preprocessing/tests/test_target_encoder.py,Python,.py,657,30306
scikit-learn,sklearn/callback/_base.py,Python,.py,106,4328
scikit-learn,sklearn/callback/_callback_context.py,Python,.py,473,22167
scikit-learn,sklearn/callback/__init__.py,Python,.py,21,761
scikit-learn,sklearn/callback/_transport.py,Python,.py,150,7699
scikit-learn,sklearn/callback/_callback_support.py,Python,.py,170,7603
scikit-learn,sklearn/callback/_progressbar.py,Python,.py,252,11807
scikit-learn,sklearn/callback/_scoring_monitor.py,Python,.py,241,11556
scikit-learn,sklearn/callback/tests/test_callback_support.py,Python,.py,129,6283
scikit-learn,sklearn/callback/tests/conftest.py,Python,.py,4,179
scikit-learn,sklearn/callback/tests/test_pickle.py,Python,.py,161,7855
scikit-learn,sklearn/callback/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/callback/tests/test_scoring_monitor.py,Python,.py,341,14245
scikit-learn,sklearn/callback/tests/test_callback_context.py,Python,.py,401,19020
scikit-learn,sklearn/callback/tests/test_progressbar.py,Python,.py,177,7937
scikit-learn,sklearn/callback/tests/_common/__init__.py,Python,.py,2,79
scikit-learn,sklearn/callback/tests/_common/callbacks.py,Python,.py,134,5535
scikit-learn,sklearn/callback/tests/_common/estimators.py,Python,.py,211,9470
scikit-learn,sklearn/frozen/__init__.py,Python,.py,4,162
scikit-learn,sklearn/frozen/_frozen.py,Python,.py,131,4987
scikit-learn,sklearn/frozen/tests/test_frozen.py,Python,.py,173,6811
scikit-learn,sklearn/frozen/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/model_selection/_search.py,Python,.py,1769,85371
scikit-learn,sklearn/model_selection/__init__.py,Python,.py,98,2864
scikit-learn,sklearn/model_selection/_classification_threshold.py,Python,.py,748,33011
scikit-learn,sklearn/model_selection/_validation.py,Python,.py,2161,95807
scikit-learn,sklearn/model_selection/_plot.py,Python,.py,744,34606
scikit-learn,sklearn/model_selection/_search_successive_halving.py,Python,.py,969,48860
scikit-learn,sklearn/model_selection/_split.py,Python,.py,2547,112741
scikit-learn,sklearn/model_selection/tests/test_plot.py,Python,.py,474,18456
scikit-learn,sklearn/model_selection/tests/test_split.py,Python,.py,1746,75308
scikit-learn,sklearn/model_selection/tests/test_validation.py,Python,.py,2343,92952
scikit-learn,sklearn/model_selection/tests/test_search.py,Python,.py,2661,107345
scikit-learn,sklearn/model_selection/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/model_selection/tests/common.py,Python,.py,17,641
scikit-learn,sklearn/model_selection/tests/test_successive_halving.py,Python,.py,779,31684
scikit-learn,sklearn/model_selection/tests/test_classification_threshold.py,Python,.py,549,23816
scikit-learn,sklearn/_build_utils/version.py,Python,.py,10,448
scikit-learn,sklearn/_build_utils/__init__.py,Python,.py,0,0
scikit-learn,sklearn/_build_utils/tempita.py,Python,.py,44,1684
scikit-learn,sklearn/decomposition/_base.py,Python,.py,180,7483
scikit-learn,sklearn/decomposition/_factor_analysis.py,Python,.py,369,15281
scikit-learn,sklearn/decomposition/_nmf.py,Python,.py,1923,81635
scikit-learn,sklearn/decomposition/_sparse_pca.py,Python,.py,447,17986
scikit-learn,sklearn/decomposition/_kernel_pca.py,Python,.py,483,22651
scikit-learn,sklearn/decomposition/_incremental_pca.py,Python,.py,353,16333
scikit-learn,sklearn/decomposition/__init__.py,Python,.py,46,1524
scikit-learn,sklearn/decomposition/_fastica.py,Python,.py,657,26568
scikit-learn,sklearn/decomposition/_pca.py,Python,.py,694,33410
scikit-learn,sklearn/decomposition/_truncated_svd.py,Python,.py,265,11748
scikit-learn,sklearn/decomposition/_dict_learning.py,Python,.py,1919,78693
scikit-learn,sklearn/decomposition/_lda.py,Python,.py,774,34215
scikit-learn,sklearn/decomposition/tests/test_dict_learning.py,Python,.py,869,31546
scikit-learn,sklearn/decomposition/tests/test_fastica.py,Python,.py,381,15916
scikit-learn,sklearn/decomposition/tests/test_truncated_svd.py,Python,.py,176,7544
scikit-learn,sklearn/decomposition/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/decomposition/tests/test_nmf.py,Python,.py,869,32808
scikit-learn,sklearn/decomposition/tests/test_online_lda.py,Python,.py,417,16308
scikit-learn,sklearn/decomposition/tests/test_kernel_pca.py,Python,.py,451,21023
scikit-learn,sklearn/decomposition/tests/test_sparse_pca.py,Python,.py,290,12216
scikit-learn,sklearn/decomposition/tests/test_factor_analysis.py,Python,.py,89,4032
scikit-learn,sklearn/decomposition/tests/test_incremental_pca.py,Python,.py,393,16897
scikit-learn,sklearn/decomposition/tests/test_pca.py,Python,.py,945,41613
scikit-learn,sklearn/cross_decomposition/__init__.py,Python,.py,5,271
scikit-learn,sklearn/cross_decomposition/_pls.py,Python,.py,892,37009
scikit-learn,sklearn/cross_decomposition/tests/test_pls.py,Python,.py,546,23601
scikit-learn,sklearn/cross_decomposition/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/neighbors/_classification.py,Python,.py,768,35154
scikit-learn,sklearn/neighbors/_nca.py,Python,.py,476,21099
scikit-learn,sklearn/neighbors/_base.py,Python,.py,1201,52591
scikit-learn,sklearn/neighbors/_graph.py,Python,.py,589,24684
scikit-learn,sklearn/neighbors/_regression.py,Python,.py,421,18649
scikit-learn,sklearn/neighbors/__init__.py,Python,.py,46,1468
scikit-learn,sklearn/neighbors/_nearest_centroid.py,Python,.py,294,13095
scikit-learn,sklearn/neighbors/_unsupervised.py,Python,.py,145,6283
scikit-learn,sklearn/neighbors/_kde.py,Python,.py,307,12359
scikit-learn,sklearn/neighbors/_lof.py,Python,.py,426,20231
scikit-learn,sklearn/neighbors/tests/test_nearest_centroid.py,Python,.py,188,7572
scikit-learn,sklearn/neighbors/tests/test_kde.py,Python,.py,204,9745
scikit-learn,sklearn/neighbors/tests/test_neighbors_pipeline.py,Python,.py,212,8147
scikit-learn,sklearn/neighbors/tests/test_lof.py,Python,.py,310,13746
scikit-learn,sklearn/neighbors/tests/test_kd_tree.py,Python,.py,119,5443
scikit-learn,sklearn/neighbors/tests/test_neighbors_tree.py,Python,.py,226,9297
scikit-learn,sklearn/neighbors/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/neighbors/tests/test_nca.py,Python,.py,486,20792
scikit-learn,sklearn/neighbors/tests/test_graph.py,Python,.py,81,3547
scikit-learn,sklearn/neighbors/tests/test_neighbors.py,Python,.py,2081,88357
scikit-learn,sklearn/neighbors/tests/test_quad_tree.py,Python,.py,115,5142
scikit-learn,sklearn/neighbors/tests/test_ball_tree.py,Python,.py,153,7097
scikit-learn,maint_tools/check_xfailed_checks.py,Python,.py,33,1598
scikit-learn,maint_tools/bump-dependencies-versions.py,Python,.py,159,5792
scikit-learn,maint_tools/update_tracking_issue.py,Python,.py,158,6205
scikit-learn,examples/bicluster/plot_bicluster_newsgroups.py,Python,.py,131,5351
scikit-learn,examples/bicluster/plot_spectral_biclustering.py,Python,.py,103,4676
scikit-learn,examples/bicluster/plot_spectral_coclustering.py,Python,.py,41,1746
scikit-learn,examples/classification/plot_classifier_comparison.py,Python,.py,138,4944
scikit-learn,examples/classification/plot_lda.py,Python,.py,87,3125
scikit-learn,examples/classification/plot_lda_qda.py,Python,.py,204,7873
scikit-learn,examples/classification/plot_classification_probability.py,Python,.py,219,8835
scikit-learn,examples/classification/plot_digits_classification.py,Python,.py,102,4557
scikit-learn,examples/tree/plot_unveil_tree_structure.py,Python,.py,211,9982
scikit-learn,examples/tree/plot_cost_complexity_pruning.py,Python,.py,96,4684
scikit-learn,examples/tree/plot_iris_dtc.py,Python,.py,68,2489
scikit-learn,examples/tree/plot_tree_regression.py,Python,.py,129,4461
scikit-learn,examples/developing_estimators/sklearn_is_fitted.py,Python,.py,61,2607
scikit-learn,examples/ensemble/plot_hgbt_regression.py,Python,.py,374,16704
scikit-learn,examples/ensemble/plot_forest_importances.py,Python,.py,98,4260
scikit-learn,examples/ensemble/plot_gradient_boosting_categorical.py,Python,.py,329,13974
scikit-learn,examples/ensemble/plot_adaboost_multiclass.py,Python,.py,224,10235
scikit-learn,examples/ensemble/plot_adaboost_twoclass.py,Python,.py,92,3058
scikit-learn,examples/ensemble/plot_ensemble_oob.py,Python,.py,85,3152
scikit-learn,examples/ensemble/plot_adaboost_regression.py,Python,.py,61,2639
scikit-learn,examples/ensemble/plot_monotonic_constraints.py,Python,.py,89,3315
scikit-learn,examples/ensemble/plot_stack_predictors.py,Python,.py,242,10260
scikit-learn,examples/ensemble/plot_gradient_boosting_oob.py,Python,.py,116,4952
scikit-learn,examples/ensemble/plot_gradient_boosting_regression.py,Python,.py,155,6087
scikit-learn,examples/ensemble/plot_isolation_forest.py,Python,.py,103,4334
scikit-learn,examples/ensemble/plot_bias_variance.py,Python,.py,146,7236
scikit-learn,examples/ensemble/plot_forest_hist_grad_boosting_comparison.py,Python,.py,197,8931
scikit-learn,examples/ensemble/plot_feature_transformation.py,Python,.py,128,5259
scikit-learn,examples/ensemble/plot_random_forest_embedding.py,Python,.py,87,3739
scikit-learn,examples/ensemble/plot_random_forest_regression_multioutput.py,Python,.py,82,2624
scikit-learn,examples/ensemble/plot_gradient_boosting_quantile.py,Python,.py,327,13595
scikit-learn,examples/ensemble/plot_gradient_boosting_early_stopping.py,Python,.py,152,6680
scikit-learn,examples/ensemble/plot_forest_iris.py,Python,.py,152,6416
scikit-learn,examples/ensemble/plot_gradient_boosting_regularization.py,Python,.py,71,2689
scikit-learn,examples/ensemble/plot_voting_decision_regions.py,Python,.py,184,7238
scikit-learn,examples/ensemble/plot_voting_regressor.py,Python,.py,73,2733
scikit-learn,examples/cluster/plot_hdbscan.py,Python,.py,226,9937
scikit-learn,examples/cluster/plot_affinity_propagation.py,Python,.py,64,2261
scikit-learn,examples/cluster/plot_bisect_kmeans.py,Python,.py,47,2060
scikit-learn,examples/cluster/plot_inductive_clustering.py,Python,.py,101,4052
scikit-learn,examples/cluster/plot_feature_agglomeration_vs_univariate_selection.py,Python,.py,94,3583
scikit-learn,examples/cluster/plot_digits_linkage.py,Python,.py,64,2754
scikit-learn,examples/cluster/plot_linkage_comparison.py,Python,.py,148,5242
scikit-learn,examples/cluster/plot_kmeans_plusplus.py,Python,.py,33,1249
scikit-learn,examples/cluster/plot_cluster_comparison.py,Python,.py,259,8575
scikit-learn,examples/cluster/plot_digits_agglomeration.py,Python,.py,48,1580
scikit-learn,examples/cluster/plot_birch_vs_minibatchkmeans.py,Python,.py,90,3785
scikit-learn,examples/cluster/plot_agglomerative_clustering_metrics.py,Python,.py,116,4794
scikit-learn,examples/cluster/plot_adjusted_for_chance_measures.py,Python,.py,195,8690
scikit-learn,examples/cluster/plot_segmentation_toy.py,Python,.py,88,3731
scikit-learn,examples/cluster/plot_mini_batch_kmeans.py,Python,.py,118,4106
scikit-learn,examples/cluster/plot_mean_shift.py,Python,.py,53,1745
scikit-learn,examples/cluster/plot_dict_face_patches.py,Python,.py,72,2724
scikit-learn,examples/cluster/plot_coin_segmentation.py,Python,.py,85,3876
scikit-learn,examples/cluster/plot_ward_structured_vs_unstructured.py,Python,.py,158,6520
scikit-learn,examples/cluster/plot_face_compress.py,Python,.py,159,6855
scikit-learn,examples/cluster/plot_kmeans_silhouette_analysis.py,Python,.py,132,5978
scikit-learn,examples/cluster/plot_kmeans_stability_low_dim_dense.py,Python,.py,104,4340
scikit-learn,examples/cluster/plot_kmeans_digits.py,Python,.py,162,6332
scikit-learn,examples/cluster/plot_kmeans_assumptions.py,Python,.py,142,6606
scikit-learn,examples/cluster/plot_coin_ward_segmentation.py,Python,.py,72,2363
scikit-learn,examples/cluster/plot_dbscan.py,Python,.py,106,4082
scikit-learn,examples/cluster/plot_agglomerative_dendrogram.py,Python,.py,42,1722
scikit-learn,examples/cluster/plot_optics.py,Python,.py,88,3472
scikit-learn,examples/semi_supervised/plot_self_training_varying_threshold.py,Python,.py,97,4089
scikit-learn,examples/semi_supervised/plot_label_propagation_structure.py,Python,.py,92,2711
scikit-learn,examples/semi_supervised/plot_label_propagation_digits_active_learning.py,Python,.py,99,4231
scikit-learn,examples/semi_supervised/plot_semi_supervised_newsgroups.py,Python,.py,173,6917
scikit-learn,examples/semi_supervised/plot_semi_supervised_versus_svm_iris.py,Python,.py,160,7287
scikit-learn,examples/semi_supervised/plot_label_propagation_digits.py,Python,.py,92,3197
scikit-learn,examples/kernel_approximation/plot_scalable_poly_kernels.py,Python,.py,209,7742
scikit-learn,examples/callbacks/plot_callback_support.py,Python,.py,352,18569
scikit-learn,examples/callbacks/plot_scoring_monitor.py,Python,.py,228,10655
scikit-learn,examples/calibration/plot_calibration.py,Python,.py,117,4672
scikit-learn,examples/calibration/plot_compare_calibration.py,Python,.py,257,12177
scikit-learn,examples/calibration/plot_calibration_curve.py,Python,.py,285,11519
scikit-learn,examples/calibration/plot_calibration_multiclass.py,Python,.py,264,10759
scikit-learn,examples/gaussian_process/plot_compare_gpr_krr.py,Python,.py,360,13269
scikit-learn,examples/gaussian_process/plot_gpr_prior_posterior.py,Python,.py,209,8403
scikit-learn,examples/gaussian_process/plot_gpc_xor.py,Python,.py,50,2098
scikit-learn,examples/gaussian_process/plot_gpc_isoprobability.py,Python,.py,74,2826
scikit-learn,examples/gaussian_process/plot_gpr_noisy.py,Python,.py,204,7985
scikit-learn,examples/gaussian_process/plot_gpc.py,Python,.py,111,3989
scikit-learn,examples/gaussian_process/plot_gpc_iris.py,Python,.py,52,2089
scikit-learn,examples/gaussian_process/plot_gpr_co2.py,Python,.py,195,8824
scikit-learn,examples/gaussian_process/plot_gpr_noisy_targets.py,Python,.py,131,5133
scikit-learn,examples/gaussian_process/plot_gpr_on_structured_data.py,Python,.py,156,6102
scikit-learn,examples/compose/plot_digits_pipe.py,Python,.py,70,2590
scikit-learn,examples/compose/plot_feature_union.py,Python,.py,43,1951
scikit-learn,examples/compose/plot_column_transformer.py,Python,.py,159,6763
scikit-learn,examples/compose/plot_transformed_target.py,Python,.py,191,7643
scikit-learn,examples/compose/plot_column_transformer_mixed_types.py,Python,.py,190,7845
scikit-learn,examples/compose/plot_compare_reduction.py,Python,.py,108,4463
